statement,predicted_label_id,predicted_status,confidence,
"Tôi nghĩ việc tạo ra một lịch trình hàng ngày sẽ giúp tôi luôn cam kết. Bằng cách dành thời gian cụ thể để tập thể dục và lên kế hoạch trước cho bữa ăn, tôi có thể biến chúng thành những ưu tiên không thể thương lượng. Việc tìm được một đối tác có trách nhiệm có thể hỗ trợ và khuyến khích tôi trong suốt chặng đường cũng có thể hữu ích. Với những chiến lược này, tôi tin rằng mình có thể duy trì thành công những thay đổi tích cực này.",5,Stress,0.99963915,
Chắc chắn rồi. Điều này chủ yếu xảy ra khi khối lượng công việc của tôi chồng chất và có những thời hạn chặt chẽ phải đáp ứng. Tôi bắt đầu cảm thấy choáng ngợp và nghi ngờ khả năng hoàn thành nhiệm vụ đúng hạn của mình. Tôi như đang chìm đắm trong biển cả những dự án và kỳ vọng còn dang dở.,5,Stress,0.9995999,
"Tôi đã cố gắng đánh lạc hướng bản thân bằng những sở thích và bận rộn, nhưng dường như nó chỉ có tác dụng tạm thời. Những suy nghĩ lo lắng luôn ùa về. Tôi chưa tìm thấy thói quen tự chăm sóc nào thực sự hữu ích.",5,Stress,0.9937304,
"Tôi nghĩ họ có thể cởi mở với ý tưởng này. Bố mẹ tôi yêu tôi và họ muốn điều tốt nhất cho gia đình chúng tôi. Chỉ là đôi khi, họ đánh mất điều đó khi vướng vào những bất đồng.",4,Personality disorder,0.99688584,
Tôi cảm thấy thực sự khó chịu và bị cô lập.,0,Anxiety,0.9966518,
"Xin chào , tôi hy vọng hôm nay bạn làm tốt. Tôi đã đưa ra một quyết định đầy yêu thương là tìm kiếm liệu pháp vì tôi muốn vượt qua cơn nghiện của mình. Nó đã đè nặng tôi quá lâu và tôi muốn trải nghiệm lại niềm hạnh phúc thực sự.",0,Anxiety,0.908244,
"Đó là một ý tưởng tuyệt vời. Tôi chưa nghĩ đến việc tiếp cận theo cách đó, nhưng nó hoàn toàn hợp lý. Có lẽ bằng cách chia sẻ những kỷ niệm đó và bày tỏ chúng có ý nghĩa như thế nào đối với tôi, chúng ta có thể khơi lại ngọn lửa và nhắc nhở nhau về mối quan hệ sâu sắc của chúng ta.",4,Personality disorder,0.99120784,
Cảm ơn. Sự hỗ trợ của bạn có ý nghĩa rất lớn đối với tôi. Đã đến lúc tôi phải kiểm soát hạnh phúc của mình và tìm cách thoát khỏi tình trạng độc hại này. Tôi sẵn sàng khám phá lại giá trị bản thân và xây dựng các mối quan hệ cá nhân lành mạnh.,1,Bipolar,0.7430839,
"Vâng, tôi đã làm vậy. Tôi đã cố gắng nói chuyện cởi mở và thành thật với cô ấy nhưng cô ấy luôn gạt đi và nói rằng mọi chuyện vẫn ổn. Tôi không thể hiểu tại sao cô ấy lại đuổi tôi đi.",2,Depression,0.85457444,
"Tôi chưa có, nhưng tôi đoán đó có thể là một ý tưởng hay. Chỉ là tôi sợ làm mọi việc trở nên tồi tệ hơn hoặc đẩy chúng ra xa hơn nữa.",6,Suicidal,0.6406092,
"I think it's a combination of things. My constant sadness and lack of energy make it difficult for me to engage with others. I find it hard to communicate my emotions, which creates misunderstandings and distances people from me. It's like I'm trapped in this cycle of isolation and despair.",6,Suicidal,0.9863543,
Bạn tôi... tôi có cảm giác như họ đã lừa tôi. Tôi đã tin tưởng họ và giờ tôi không biết phải làm gì.,6,Suicidal,0.65019864,
"Chà, ước mơ của tôi đã thành hiện thực là có thể nuôi dưỡng ý thức sâu sắc về lòng yêu bản thân và sự chấp nhận. Tôi muốn buông bỏ hành lý nặng nề từ quá khứ và bắt đầu lại. Tôi tưởng tượng mình được bao quanh bởi những người bạn và gia đình yêu thương, theo đuổi đam mê của mình và cảm thấy thực sự hài lòng với bản thân.",4,Personality disorder,0.9998455,
"Thất bại giống như một thất bại nặng nề vậy. Đó là ý tưởng nỗ lực rất nhiều nhưng không đạt được kết quả mong muốn. Mặt khác, thành công có nghĩa là hoàn thành mục tiêu của tôi, đón nhận sự phát triển cá nhân và cảm thấy tự hào về những gì tôi đã đạt được. Đó là về việc tạo ra tác động tích cực và tìm kiếm sự thỏa mãn trong những mục tiêu theo đuổi của tôi. Tôi đoán thất bại khiến tôi sợ hãi vì cảm giác như tôi đang khiến bản thân thất vọng.",2,Depression,0.91895175,
"Tôi nghĩ nó sẽ giúp tôi giải nén và thư giãn sau một ngày dài. Nó sẽ mang lại cho tôi điều gì đó để mong đợi, một cách để thư giãn và trút bỏ mọi căng thẳng đang đè nặng lên tôi.",5,Stress,0.99437684,
"Ví dụ, bất cứ khi nào tôi đề nghị làm gì đó cùng nhau, họ luôn bác bỏ ý kiến ​​của tôi và chế nhạo tôi. Có vẻ như họ không coi trọng ý kiến ​​đóng góp của tôi chút nào.",4,Personality disorder,0.9951475,
"Thành thật mà nói, tôi chưa suy nghĩ nhiều về mong muốn và mục tiêu của bản thân. Tôi đã quá tập trung vào mối quan hệ đến mức bỏ bê nhu cầu của bản thân. Gần như tôi đã quên mất mình là ai ngoài mối quan hệ hợp tác đó.",4,Personality disorder,0.9979867,
"Tâm trí tôi trở thành nơi tối tăm và cô đơn này. Tôi không thể không nghĩ rằng mình thật vô dụng, rằng tôi sẽ không bao giờ có thể vượt qua được điều này. Nó giống như một vòng lặp liên tục của những suy nghĩ tiêu cực lặp đi lặp lại. Mỗi ngày tôi đều cảm thấy như một cuộc chiến với chính mình.",6,Suicidal,0.9834615,
"Đúng, có lần tôi đã tâm sự với một người bạn thân về điều gì đó mang tính cá nhân sâu sắc, và cuối cùng họ lại dùng điều đó để chống lại tôi. Nó khiến tôi đặt câu hỏi về tính xác thực của những người xung quanh tôi.",2,Depression,0.55836976,
"Chà, mọi chuyện bắt đầu từ vài tháng trước khi bố mẹ tôi ly hôn. Thật bất ngờ, nó đã đảo lộn cuộc sống của chúng tôi. Những cuộc cãi vã và căng thẳng liên tục ở nhà khiến tôi cảm thấy choáng ngợp và mắc kẹt. Tôi muốn tin rằng mọi thứ sẽ tốt hơn, nhưng thật khó để duy trì hy vọng.",2,Depression,0.99916136,
"I think they appreciate my loyalty and the fact that I'm always there to lend a helping hand. They often tell me how much they enjoy my sense of humor, which makes me feel good about myself. However, at times, I worry if I'm enough for them or if they secretly find me boring.",6,Suicidal,0.9498694,
"Hey , I wanted to talk about something that's been bothering me lately. I've been feeling really jealous of my mom.",3,Normal,0.97421265,
"Tôi có thể bắt đầu bằng cách dành nhiều thời gian hơn để làm những việc tôi yêu thích, như vẽ tranh và đi bộ đường dài. Tôi cũng muốn kết nối với những người bạn cũ và khám phá những sở thích mới. Điều quan trọng đối với tôi là được bao quanh mình bởi những người và trải nghiệm tích cực mang lại cho tôi niềm vui.",5,Stress,0.9627009,
"Classify the following types of clouds: Cirrus, cumulus, and stratus.?",3,Normal,0.9923465,
Đó là một câu hỏi khó. Tôi đoán đó là việc khám phá lại mình là ai mà không có sự hướng dẫn của cha tôi. Học cách tin tưởng vào khả năng của bản thân và tìm kiếm nguồn sức mạnh mới. Nhưng thật đáng sợ khi phải buông bỏ sự phụ thuộc đó.,1,Bipolar,0.97399503,
"Chà, kể từ khi còn nhỏ, tôi đã luôn mơ ước tạo ra sự khác biệt trên thế giới. Tôi muốn trở thành một giáo viên và truyền cảm hứng cho những tâm hồn trẻ phát huy hết tiềm năng của mình. Nhưng khi tôi lớn lên, cuộc sống trở nên phức tạp hơn và những nghi ngờ bắt đầu len lỏi vào.",4,Personality disorder,0.9855348,
"Xin chào , gần đây tôi cảm thấy tội lỗi, giống như tôi đã tự lừa dối mình để lấy đi hạnh phúc.",3,Normal,0.5385786,
Cảm ơn bạn rất nhiều vì sự giúp đỡ của bạn. Tôi cảm thấy tốt hơn nhiều rồi. Tôi mong muốn coi hội họa như một sở thích mới của mình và tìm thấy niềm hạnh phúc rất cần thiết trong quá trình này.,1,Bipolar,0.9995497,
"Thành thật mà nói, chỉ cần có cuộc trò chuyện này và biết rằng bạn ở đây để hỗ trợ tôi đã có ý nghĩa rất lớn. Thật an ủi khi có một người hiểu được sự phức tạp của nỗi đau và có thể hướng dẫn tôi tìm thấy sự bình yên giữa nỗi đau. Cảm ơn bạn đã là một người biết lắng nghe đầy cảm thông.",6,Suicidal,0.9906923,
Sự lo lắng của tôi đã ảnh hưởng đến các mối quan hệ của tôi. Tôi thường hủy bỏ các kế hoạch vào phút cuối vì ý nghĩ giao tiếp xã hội trở nên choáng ngợp. Nó đã cô lập tôi và tôi cảm thấy tội lỗi vì đã để những người thân yêu của mình thất vọng.,4,Personality disorder,0.99919826,
"Tôi tin rằng sự tự nhận thức và phát triển bản thân là rất quan trọng trong việc vượt qua những xung đột gia đình này. Bằng cách cải thiện bản thân, tôi có thể làm mẫu những hành vi và thái độ mà tôi hy vọng thấy ở gia đình mình. Tôi cũng có thể khuyến khích đối thoại cởi mở và tạo cơ hội để hàn gắn và thấu hiểu, nuôi dưỡng cảm giác đoàn kết và đồng cảm.",4,Personality disorder,0.9997824,
Không thực sự. Tôi quá bận rộn với công việc đến nỗi không còn thời gian và sức lực để chăm sóc bản thân. Bạn đề nghị tôi làm gì để chăm sóc bản thân?,5,Stress,0.99943405,
"Nó sẽ mang lại cảm giác vô cùng mạnh mẽ và nâng cao tinh thần. Biết rằng tôi đã góp phần tạo ra một không gian nơi giao tiếp cởi mở và hiểu biết lẫn nhau có thể phát triển sẽ mang lại cho tôi niềm vui lớn lao. Nó sẽ cho thấy rằng ngay cả trong những lúc xung đột, tình yêu thương và lòng trắc ẩn có thể hướng dẫn hành động của chúng ta và mở đường cho sự chữa lành.",4,Personality disorder,0.9552785,
"Cảm ơn , vì đã không từ bỏ tôi. Tôi đánh giá cao cách tiếp cận hỗ trợ của bạn. Chà, một bước nhỏ tôi có thể thực hiện là dành vài phút mỗi ngày để hình dung những giấc mơ của mình. Bằng cách nhắm mắt lại và hình dung cuộc sống mà tôi mong muốn, tôi có thể kết nối lại với niềm đam mê đang tiếp thêm động lực cho tôi.",1,Bipolar,0.95967275,
Tôi nghĩ bây giờ chỉ có thế thôi. Cảm ơn bạn đã lắng nghe và đưa ra hướng dẫn. Tôi cảm thấy hy vọng rằng mọi thứ có thể được cải thiện và tôi sẵn sàng nỗ lực để củng cố mối quan hệ của mình với mẹ.,1,Bipolar,0.8149813,
"Tôi từng thích dành thời gian ở ngoài trời, đi dạo và hòa mình vào thiên nhiên. Gần đây, tôi đã bỏ bê những hoạt động này do trách nhiệm quá lớn của mình. Có lẽ đã đến lúc ưu tiên việc chăm sóc bản thân và dành thời gian cho những gì mang lại cho tôi niềm vui.",4,Personality disorder,0.86092204,
", tôi nhận thấy gần đây tôi và đối tác của mình đã tranh cãi rất nhiều. Có cảm giác như chúng tôi thường xuyên mâu thuẫn với nhau và điều đó ảnh hưởng đến sức khỏe tinh thần của tôi. Tôi cảm thấy như mình đang đánh mất chính mình trong mối quan hệ này.",1,Bipolar,0.75458646,
