statement,predicted_label_id,predicted_status,confidence,
"Tôi tình cờ nhắc đến chuyện đó với cô ấy, nhưng có vẻ như cô ấy đang lảng tránh. Tôi không biết đó là việc tôi đã làm hay chỉ là một phần tự nhiên của cuộc sống. Dù thế nào đi nữa, điều đó cũng đau đớn và tôi không khỏi cảm thấy tiếc nuối vì không thể ngăn chặn được.",5,Stress,0.98637205,
"No, this conversation has been really helpful. Thank you for listening and providing me with some much-needed guidance. I'll definitely consider seeking professional counseling to aid in my healing process.",4,Personality disorder,0.6962754,
Tạo meme về một tình huống hài hước,1,Bipolar,0.5403606,
Tôi cho rằng sẽ không có hại gì nếu tâm sự với đồng nghiệp của mình và xem liệu họ có thể đưa ra lời khuyên nào hay chỉ đơn giản là trở thành một người biết lắng nghe. Nó thậm chí có thể tăng cường kết nối của chúng tôi và tạo ra cảm giác về tình bạn thân thiết.,4,Personality disorder,0.8712755,
"Hmm, giờ bạn nhắc đến nó, đã có lúc tôi phải đối mặt với một thất bại tương tự, nhưng tôi đã vượt qua nó bằng sự kiên trì. Tôi nhắc nhở bản thân về trải nghiệm đó và cố gắng truyền quyết tâm đó vào hoàn cảnh hiện tại của mình.",0,Anxiety,0.7527687,
"Hiện tại, tôi nghĩ mình đã có tầm nhìn rõ ràng hơn về những bước tôi có thể thực hiện để giải quyết xung đột gia đình. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Thật an ủi khi biết rằng có nhiều cách để cải thiện mối quan hệ của chúng ta và tìm ra giải pháp. Tôi mong muốn thực hiện những chiến lược này và chứng kiến ​​những thay đổi tích cực trong gia đình mình.",4,Personality disorder,0.7599509,
"It's just constant arguments and tension at home. My parents can't seem to stop fighting, and it's affecting everyone in the family. I try to stay out of it, but it's hard not to feel trapped in the middle.",6,Suicidal,0.9937982,
"I'm not sure. Maybe it's a combination of things. There have been some significant losses in my life recently, and it feels like I can't catch a break. I feel overwhelmed and exhausted, like I'm constantly fighting against this invisible force that keeps pushing me down.",6,Suicidal,0.90997756,
Họ đã cho phép tôi thấy rằng tôi không đơn độc trong trận chiến này. Nghe câu chuyện của người khác và chia sẻ câu chuyện của chính mình đã giúp bình thường hóa những trải nghiệm của tôi và chống lại sự xấu hổ mà tôi đã mang theo bấy lâu nay. Tôi bắt đầu nhận ra rằng chứng nghiện là thứ mà tôi phải vật lộn và không phản ánh giá trị con người của tôi.,4,Personality disorder,0.99984276,
"Tôi đã thử nói chuyện với cô ấy nhưng có vẻ như chúng tôi đang nói những ngôn ngữ khác nhau. Như thể chúng ta không thể thực sự hiểu được quan điểm của nhau. Tuy nhiên, tôi vẫn chưa nghĩ đến liệu pháp trị liệu cho cặp đôi. Bạn có nghĩ nó có thể giúp được không?",2,Depression,0.9754723,
Tôi thích ý tưởng đặt ra những mục tiêu nhỏ. Như vậy sẽ bớt đáng sợ hơn. Tôi sẽ cố gắng kết hợp điều đó vào thói quen của mình và tập trung vào việc hoàn thiện bản thân thay vì chỉ tập trung vào kết quả cuối cùng. Tôi bắt đầu cảm thấy một tia hy vọng giữa tất cả những lo lắng này.,1,Bipolar,0.95884126,
"Này , tôi hy vọng bạn không phiền khi tôi gọi bạn là bạn, nhưng tôi thực sự mong chờ buổi gặp của chúng ta hôm nay. Tôi có một số kỳ vọng, nhưng chủ yếu là tôi chỉ muốn cảm thấy nhẹ nhàng và hy vọng hơn về những căng thẳng liên quan đến công việc của mình.",5,Stress,0.99743986,
Tạo một phép ẩn dụ minh họa cuộc hành trình của cuộc sống.,3,Normal,0.98695314,
Chỉ là dạo gần đây sức khỏe của tôi có vấn đề thôi. Tôi có những vấn đề sức khỏe đang diễn ra khiến tôi nghi ngờ bản thân và lo lắng về cách người khác nhìn nhận tôi.,0,Anxiety,0.9891438,
Đó là cảm giác lo lắng thường trực vây quanh tôi mỗi khi vợ chồng tôi ở bên nhau. Mối liên hệ yêu thương và hỗ trợ một thời giờ đã trở thành nguồn gốc của sự sợ hãi và bất an. Thật đau lòng khi chứng kiến ​​sự xói mòn của một thứ gì đó quá đẹp đẽ.,5,Stress,0.8643615,
Cảm ơn. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Thật an ủi khi biết rằng tôi không phải một mình đối mặt với những xung đột gia đình này. Tôi đã sẵn sàng bắt đầu hành trình chữa lành và tìm kiếm cảm giác bình yên trong bản thân và với gia đình.,4,Personality disorder,0.9137018,
Tôi sẽ cố gắng hết sức để tiếp cận cuộc trò chuyện với sự đồng cảm và cởi mở. Cảm ơn bạn đã hướng dẫn tôi trong suốt quá trình này.,4,Personality disorder,0.97684264,
"Tôi thực sự đánh giá cao sự hỗ trợ không ngừng nghỉ của bạn. Với sự hướng dẫn của bạn và sự cam kết thay đổi, tôi cảm thấy hy vọng rằng chúng ta có thể vượt qua những xung đột gia đình này và tìm lại được tình yêu đã bị lu mờ bởi sự mất mát.",5,Stress,0.99963474,
"Tôi thấy khó tin tưởng người khác. Tôi luôn lo sợ rằng xung đột sẽ leo thang và cuối cùng tôi sẽ là nguyên nhân. Khi nảy sinh những bất đồng, tôi có xu hướng đổ lỗi cho bản thân ngay lập tức, ngay cả khi tôi không có liên quan gì đến chúng. Điều đó thật mệt mỏi và khiến tôi cảm thấy xa cách những người thân yêu của mình.",5,Stress,0.747473,
"Vâng, tôi thật may mắn khi có được một hệ thống hỗ trợ yêu thương từ bạn bè và gia đình, những người đã ở bên cạnh tôi trong khoảng thời gian khó khăn này. Họ đã cho tôi một bờ vai để khóc và một đôi tai lắng nghe, nhưng tôi vẫn thấy mình phải vật lộn với nhiều cảm xúc đan xen.",2,Depression,0.8844539,
"Thành thật mà nói, nó rất mệt mỏi. Tôi liên tục nghi ngờ bản thân, cảm thấy như mình đã làm mọi người thất vọng. Tôi bị mắc kẹt trong vòng luẩn quẩn của cảm giác tội lỗi và xấu hổ, và thật khó để thoát ra. Tôi sợ rằng sự bất an này sẽ cản trở tôi thực hiện những thay đổi tích cực.",4,Personality disorder,0.9984883,
"Tôi có ý định nuôi dưỡng tình yêu thông qua những hành động tử tế và đánh giá cao đơn giản. Bày tỏ lòng biết ơn về sự hiện diện của nhau và thừa nhận sức mạnh cũng như nỗ lực của nhau có thể tạo ra bầu không khí tích cực nơi tình yêu có thể nảy nở. Những cử chỉ yêu thương nhỏ, như một cái ôm ấm áp hay một lời nói tử tế, có thể có tác động sâu sắc.",4,Personality disorder,0.97296643,
Explain the implications of data storage policies for an organization.?,1,Bipolar,0.9708373,
"
Phân loại cây đó là cây một lá mầm hay cây hai lá mầm.: 

Quả táo
",3,Normal,0.9994448,
"Chà, có một đồng nghiệp thường chỉ ra lỗi lầm của tôi và hạ thấp tôi trước mặt người khác. Nó thực sự đánh gục sự tự tin của tôi và khiến tôi đặt câu hỏi về khả năng của mình. Cuối cùng tôi liên tục nghi ngờ bản thân mình.",4,Personality disorder,0.99599636,
Tôi cho rằng tôi có thể thử lại lần nữa. Có lẽ lần này sẽ khác. Tôi chỉ sợ mình lại hy vọng nhiều và lại phải đối mặt với sự thất vọng.,6,Suicidal,0.99028313,
"I will certainly keep that in mind. Taking that first step towards addressing the family conflict is daunting, but I believe it's necessary for our collective well-being. This conversation has helped me gain some clarity and perspective. Thank you for creating this space where I could freely express myself without judgment.",3,Normal,0.4218068,
"Đó chỉ là một cuộc chiến dai dẳng thôi. Các anh chị em của tôi và tôi dường như không thể đồng quan điểm về bất cứ điều gì. Chúng tôi có những giá trị và niềm tin khác nhau, và điều đó tạo ra rất nhiều căng thẳng mỗi khi chúng tôi gặp nhau. Đó là một nguồn gây lo lắng cho tôi.",5,Stress,0.9994604,
"Thật khó để chỉ ra một điều duy nhất. Nó giống như đỉnh điểm của những xung đột chưa được giải quyết, sự thiếu giao tiếp và khoảng cách ngày càng tăng giữa tôi và đối tác. Dường như giấc mơ của chúng ta đã tan vỡ!",4,Personality disorder,0.99989426,
"Yes, I've been contemplating therapy, but I wasn't sure if it would really make a difference. However, talking to you now, makes me realize the value of having a professional guide me through this grief. I want to move forward and find ways to live with the pain rather than being consumed by it.",6,Suicidal,0.9174152,
"Mới hôm qua, tôi đang thảo luận về ngày làm việc của mình và cô ấy bắt đầu lướt điện thoại mà không hề nhìn tôi.",3,Normal,0.99997306,
Tôi nghĩ bây giờ chỉ thế thôi. Cảm ơn bạn đã hướng dẫn và trấn an. Tôi cảm thấy lạc quan hơn khi giải quyết được sự bất an trong công việc.,0,Anxiety,0.9757312,
"Đó là những thời hạn không bao giờ kết thúc, áp lực phải hoàn thành công việc thường xuyên và nỗi sợ làm cấp trên thất vọng. Trong bụng luôn có cái hố này, sợ không đáp ứng được kỳ vọng. Giống như cả cuộc đời tôi chỉ xoay quanh công việc, nhưng tôi vẫn cảm thấy mình đang thiếu sót.",5,Stress,0.9027106,
"Tôi tin rằng bằng cách chia sẻ niềm đam mê và ước mơ của mình với gia đình, điều đó có thể tạo ra sự hiểu biết sâu sắc hơn giữa chúng tôi. Nó có thể giúp họ thấy rằng hành trình của tôi khác biệt và có giá trị như nhau. Nếu họ có thể đánh giá cao và ủng hộ con đường của tôi, điều đó có thể làm giảm bớt sự ghen tị trong tôi và thay thế nó bằng cảm giác kết nối và yêu thương.",4,Personality disorder,0.9987716,
"Khi tôi hoàn toàn say mê viết lách, tôi như bước vào một thế giới khác. Tôi cảm thấy còn sống và mọi thứ khác đều biến mất. Nó mang lại cho tôi cảm giác có mục đích và sự hài lòng sâu sắc. Tôi chỉ ước mình có thể chia sẻ điều đó với những người khác thông qua việc xuất bản.",1,Bipolar,0.88181794,
Gần đây tôi đã bỏ bê việc chăm sóc bản thân. Tôi từng thích vẽ tranh và tôi nghĩ việc khám phá lại sở thích đó có thể mang lại niềm vui nào đó cho cuộc sống của tôi.,1,Bipolar,0.99792683,
"Đúng, đã có nhiều lúc tôi cảm thấy bị bỏ qua hoặc bị loại trừ. Cứ như thể tôi là người ngoài cuộc, luôn ở bên lề, chưa bao giờ thực sự thuộc về. Tôi không thể không tự hỏi liệu có điều gì đó không ổn về cơ bản với tôi hay không.",4,Personality disorder,0.88627994,
Describe what is a hash function.?,2,Depression,0.6388233,
"Đúng, tôi đang nghĩ đến việc trò chuyện chân thành với họ để bày tỏ nhu cầu của mình và hiểu rõ hơn quan điểm của họ. Tôi nhận ra rằng họ có thể không cố ý bỏ mặc tôi và có thể có sự hiểu lầm hoặc hiểu lầm đang diễn ra.",4,Personality disorder,0.9965848,
